id,english,arabic,french,uri,description,image_uri_remote,vt,uatv
182742,anastigmatic lens,عدسة مصحَّحة,lentille anastigmatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182742,عدسة صححت بالنسبة للانحراف وتقوس حقل الرؤية,,True,True
182743,angel echo,صدى ملائكي,écho ange,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182743,صدى ناتج من ظاهرة فيزيائية غير مميزة بالعين,,True,True
182744,angle of coverage,زاوية التغطية,angle de champ,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182744,زاوية مخروط من الأشعة,,True,True
182745,angle of depression,زاوية الانخفاض، زاوية الهبوط,angle de dépression,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182745,زاوية تقاس بدءاً من المستوى الأفقي نحو جسيم يقع تحت عين الراصد,,True,True
182746,angle of drift,زاوية الانحراف,angle de dérive,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182746,الفرق الزاوي بين اتجاه طائرة ومسارها على الأرض,,True,True
182747,angle of field; angular field,زاوية حقل العدسة,angle de champ,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182747,الزاوية المميزة لعدسة معينة,,True,True
182748,angle of incidence,زاوية الورود,angle d'incidence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182748,الزاوية التي يسقط بها الإشعاع الكهرمغنطيسي على سطح ما، مقيسة على السطح عند نقطة الورود,,True,True
182749,angle of orientation,زاوية التوجيه,angle d'orientation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182749,زاوية متشكلة من تقاطع سطح هدف معين مع المسقط الرأسي للحزمة الرادارية,,True,True
182751,angle of refraction,زاوية الانكسار,angle de réfraction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182751,الزاوية المشكلة بين موجة منكسرة من نقطة معينة على سطح الانفصال وبين متعامد السقوط عند هذه النقطة,,True,True
182752,angle of sun; solar angle,زاوية الشمس,angle solaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182752,زاوية الشمس فوق الأفق,,True,True
182753,angle of view,زاوية الرؤية,angle de vision,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182753,الزاوية المشكلة بين الخطوط المارة من مركز العدسة في آلة التصوير والحواف المقابلة محورياً,,True,True
182750,angler of reflection,زاوية الانعكاس,angle de réflexion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182750,الزاوية المشكلة بين موجة منعكسة من موقع معين على سطح الانفصال وبين متعامد السقوط عند هذا الموقع,,True,True
182754,angstrom A°,أنغستروم,angstrom,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182754,واحدة قياس الطول تساوي 10أس -10 متر,,True,True
182755,angular calibration constants,ثوابت المعايرة الزاوية,constantes de calibration angulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182755,خط مرجعي مشترك لمعايرة زوايا محاور مختلف عدسات آلة التصوير,,True,True
182756,angular coverage,تغطية زاوية,angle de champ,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182756,الزاوية المشكلة بين عدسة آلة التصوير وحواف الصورة,,True,True
182757,angular distortion,تشوُّه زاوي,distorsion angulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182757,منحني التشوه الخطي لعدسة آلة التصوير,,True,True
182758,annotated photograph,صورة مشروحة,photographie annotée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182758,صورة مذيَّلة بشرح لمضمونها,,True,True
182759,annotation,شرح، تذييل,annotation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182759,حواش تتضمن عناصر الإيضاح,,True,True
182760,annual thermal wave,موجة حرارية سنوية,onde thermale annuelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182760,التناوب الدوري السنوي لتسخين وتبريد طبقات التربة السطحية استجابة للتناوب الجوي السنوي,,True,True
182761,anomalistic period,دور الحضيض، فترة شاذّة,période anomalistique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182761,الفاصل الزمني بين مرورين متتالين لساتل,,True,True
182762,anomaly,شذوذ,anomalie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182762,انحراف لقيمة مقيسة عن القيمة النظرية,,True,True
182763,anoxia,عوز الأوكسجين، أنوكسية,anoxie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182763,نقص الأوكسجين في الأنسجة,,True,True
182764,antenna,هوائي,antenne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182764,أداة استقبال أو إرسال الإشعاع الكهرمغنطيسي,,True,True
182765,antenna beam pattern (beamwidth),هوائي شعاعي,antenne radiale (de faisceau),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182765,يكون ذا تركيب شعاعي,,True,True
182766,antenna synthetic aperture,هوائي ذو فتحة صنعية,antenne à ouverture synthétique (simulée),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182766,هوائي فعّال ناتج من تخزين ومقارنة إشارات دوبلر المستقبلة في أثناء سير الطائرة على طول خط طيرانها,,True,True
182767,antihalation / halo,مانع الضباب الضوئي,anti-halo,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182767,طلاء ماص للضوء يطلى به الوجه الخلفي لدعامة فلم أو لوحة ما لتحد من الضباب الهالي,,True,True
182768,aperture,فتحة,aperture; ouverture,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182768,فتحة في الحجاب القزحي للعدسة يمر الضوء من خلالها,,True,True
182771,aperture stop,حاجز الفتحة,cloison d'ouverture,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182771,يحيط بالعدسة لتحديد حجم الأشعة النافذة,,True,True
182774,aphelion; aphelia,أوج المسافة (عن الشمس),aphélie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182774,أبعد مسافة عن الشمس من مدار كوكب من المجموعة الشمسية,,True,True
182775,apogee,أوج المسافة (عن الأرض),apogée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182775,أبعد مسافة في مدار تابع صنعي عن الأرض,,True,True
182776,apogee rocket,صاروخ الأوج,apogée de fusée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182776,ملحق بتابع صنعي للإطلاق عند بلوغ أوج المسافة عن الأرض,,True,True
182773,aprochromatic lens,عدسة أبوكروماتية,lentille aprochromate,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182773,مصحَّحة من أجل الزيغ اللوني لثلاثة أطوال موجية,,True,True
182777,arago point,نقطة المحايدة,point d'arago,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182777,تنعدم عندها درجة استقطاب ضوء الشمس,,True,True
182778,area weighted average resolution (AWAR),مساحة الميز الوسطي الموزون,aire de résolution moyenne,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182778,قيمة وسطى للميز تحسب على كامل مساحة الصورة,,True,True
182779,aspect angle,زاوية النظر,angle de champ; angle de vision,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182779,حزمة رادارية موجهة نحو مساحة معينة,,True,True
182780,aspect ratio,نسبة النظر,rapport de vision,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182780,في التلفزة : النسبة العددية لعرض الصورة إلى طولها,,True,True
182781,aspherical lens,عدسة لاكروية,lentille non sphérique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182781,عدسة لا يكون لسطحها شكل كروي,,True,True
182782,astronautics,علم الملاحة الفضائية,astronautique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182782,علم التحقيق في الفضاء وتشغيل المركبات الفضائية,,True,True
182783,astronomical unit (AU),وحدة الطول الفلكية,unité astronomique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182783,واحدة المسافة بين الأرض والشمس تساوي 149599000 كيلومتر,,True,True
182784,atomic clock,ساعة ذرية,horloge atomique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182784,ساعة دقيقة تعمل بجسم مهتز كهربائيا يضبط بترددات الذبذبات الطبيعية الذرية,,True,True
182785,attenuance,معامل توهين,attenuance,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182785,خاصية لابعدية لجسم ما تمثل مجموع قيم تخفيض خواصه كالانعكاس والامتصاص والتبعثر,,True,True
182786,attenuation,توهين,atténuation; affaiblissement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182786,عملية تتناقص فيها كثافة التدفق أو الطاقة أو السعة أو الشدة أو التألق لحزمة من الطاقة مع تزايد المسافة عن منبع الطاقة,,True,True
182787,attitude,اتجاه,attitude; orientation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182787,في التصوير المساحي : التوجيه الزاوي لآلة التصوير بالنسبة إلى جملة مرجعية خارجية,,True,True
182788,autokinetic illusion,توهُّم,illusion autocinétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182788,توهم حركة الضوء الثابت أو الجسم الثابت إذا ما حُدّقَ بأحدهما بشكل مستمر,,True,True
182789,automatic data processing,معالجة آلية للمعطيات,traitement automatique des données,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182789,نظام إلكتروني لمعالجة معطيات آلياً,,True,True
182790,automatic direction finder,دليل الاتجاه الآلي,indicateur automatique de direction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182790,مؤشر راديوي آلي ومستمر لاتجاه الإشارة المستقبَلة,,True,True
182791,automatic frequency control,ضبط آلي للتردد,contrôle automatique de fréquence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182791,نظام آلي يجعل التردد محصوراً بين نهايتين,,True,True
182792,automatic gain control,تحكم آلي في التضخيم (الكسب),contrôle automatique d'amplification,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182792,نظام آلي لضبط تضخيم الإشارة الداخلة,,True,True
182793,autopositive,موجبة ذاتية,autopositif,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182793,فلم تطبع عليه الصورة الموجبة اعتباراً من شفافة موجبة بطريقة تظهير مباشر,,True,True
182794,auxiliary power unit,وحدة قدرة مساعدة,unité auxiliaire d'énergie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182794,تحمل على متن مركبة فضائية لإضافتها إلى مصادر الطاقة الأساسية في المركبة,,True,True
182795,average information content,متوسط محتوى المعلومات,contenu moyen d'information,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182795,مستوى المعلومات لرمز صادر عن منبع ما,,True,True
182796,axis,محور,axe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182796,خط مستقيم يدور حوله جسم ما أو يتحرك على طوله مركز ثقل هذا الجسم,,True,True
182798,axis of filt,محور الميل,axe de pente,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182798,الخط الناتج عن تقاطع صورة مائلة مع صورة شاقولية مأخوذة بنفس النقطة,,True,True
182797,axis of homology,محور التماثل,axe d'homologie; axe de perspective,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=182797,الخط الناتج عن تقاطع مستوى الصورة مع المستوى الأفقي للخريطة أو المستوى المرجعي للأرض,,True,True
