id,english,arabic,french,uri,description,vt,uatv
145521,amygdaloid,لوزاني,amygdaloïde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145521,صفة للصخور البركانية التي تحتوي على فراغات عديدة مملوءة بالمعادن الثانوية مثل الكلسيت والمرو والزيوليت,True,True
145522,anabatic wind,ريح صاعدة,vent ascendant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145522,,True,True
145523,anaerobia,أحياء لا هوائية,anaérobies,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145523,متعضيات حية تستطيع العيش بدون أوكسجين حرّ,True,True
145524,anaerobic,لا هوائي,anaérobique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145524,,True,True
145525,analcite,أنلسيت,analcite; analcime,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145525,,True,True
145526,analcitization,تحول أنلسيتي,analcitisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145526,,True,True
145527,analogous,مُشابِه,analogue,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145527,,True,True
145528,analyser,مُحلِّل,analyseur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145528,جزء من المجهر الاستقطابي الذي يستقبل الضوء المستقطب ويظهر خواصه,True,True
145529,analysis,تحليل,analyse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145529,,True,True
145530,analytic; analytical,تحليلي,analytique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145530,,True,True
145531,ancient,قديم,ancien; vieux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145531,,True,True
145532,andalusite,أندلوسيت,andalousite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145532,معدن يتركب من سليكات الألومنيوم يتبلور في النظام المعيني ويوجد في الصخور المتحولة,True,True
145533,andesite,أندسيت,andésite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145533,صخر بركاني يتركب في أساسه من معدن الأندزين وبعض المعادن المنغنيزية الحديدية المائية,True,True
145534,anemogram,أنيمجرام,anémogramme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145534,,True,True
145535,anemograph,أنيموغراف,anémographe,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145535,مرسمة الريح,True,True
145536,anemometer,أنيمومتر,anémomètre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145536,مقياس سرعة الريح,True,True
145537,aneroid barometer,بارومتر معدني، مقياس ضغط معدني,baromètre anéroïde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145537,,True,True
145538,angiosperms,كأسيات البذور,angiospermes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145538,مجموعة من النباتات المزهرة,True,True
145539,angular,زاوي,angulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145539,صفة لدرجة الاستدارة في الحطام الصخري الذي لم يتعرض إلى التحات القوي والذي يتميز بحروف وزوايا حادة,True,True
145540,angular disconformity,عدم توافق زاويّ,discordance angulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145540,,True,True
145541,anhydride,أندريد,anhydride,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145541,,True,True
145542,anhydrite,أنهيدريت,anhydrite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145542,معدن يتركب من كبريتات الكلسيوم اللامائية,True,True
145543,anion,أنيون,anion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145543,أيون يتحرك في اتجاه المصعد,True,True
145544,anisomyaria,مُختلِفات العضلات,anisomyaires,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145544,,True,True
145545,anisotropic,متباين الخواص,anisotrope,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145545,صفة تدل على اختلاف الخواص الفيزيائية في الاتجاهات المختلفة,True,True
145546,anisotropic aquifer,طبقة مائية متباينة الخواص,couche aquifère anisotropique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145546,,True,True
145547,anisotropy; anisotropism,تباين الخواص,anisotropie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145547,,True,True
145548,annelida,حلقيات,annélides,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145548,مجموعة من الحيوانات اللافقرية تعرف عموما بالديدان وتمتاز بأن أجسامها تتكون من قطع متعددة,True,True
145549,annular,حلقي,annulaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145549,,True,True
145550,anode,مصعد,anode,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145550,قطب موجب الكهربية,True,True
145551,anomalous,شاذ,anormal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145551,مختلف في صفاته عمّا يجاوره أو منحرف عن الوضع الطبيعي,True,True
145552,anomaly,شذوذ,anomalie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145552,انحراف عن الوضع الطبيعي,True,True
145553,anorthic; triclinic,ثلاثي الميل,anorthique; triclinique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145553,,True,True
145554,anorthite,أنورتيت,anorthite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145554,معدن من مجموعة البلاجيوكلاز يتركب من سليكات الكلسيوم والألومنيوم,True,True
145555,antarctic circle,دائرة القطب الجنوبية,cercle antarctique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145555,,True,True
145556,antecambrian,ما قبل الكمبري,antécambrien; précambrien,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145556,,True,True
145557,antecedence,سَبْق,antécédence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145557,,True,True
145558,antecedent,سابق التكون,antécédent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145558,,True,True
145559,antecedent river,نَهْر قَحُوم,rivière antécédente,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145559,,True,True
145560,antecedent valley,وادٍ سابق,vallée antécédente,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145560,واد تكوّن قبل تشكل سطح المنطقة بالتصدع والطي,True,True
145561,antennae,قُرُون الاستشعار,antennes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145561,,True,True
145562,anterior,مقدَّم,antérieur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145562,,True,True
145563,anthozoa,زهريات,anthozoaires,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145563,مجموعة من الجومعويات أو معويات الجوف يتخذ الفرد فيها الشكل البوليبي الذي يبني هيكلا خارجيا كلسيا يعيش منفردا أو في المستعمرات,True,True
145564,anthracite,انثراسيت,anthracite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145564,فحم صلب يحتوي على نسبة عالية من الكربون أكثر من 92 % ونسبة قليلة  من المواد الطيارة,True,True
145565,anthraconite,أنثراكونيت,anthraconite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145565,حجر كلسي بيتوميني,True,True
145566,anthropozoic,أنثروبوزوي,anthropozoïque,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145566,,True,True
145567,anticlinal axis,محور التحدب,axe anticlinal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145567,,True,True
145568,anticline,طية محدّبة,anticlinal,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145568,طبقات منثنية إلى أعلى ويميل جناحا الانثناء في اتجاهين متباعدين بالنسبة إلى محوره,True,True
145569,anticlinorium,طية محدّبة مركبة,anticlinorium,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145569,مجموعة من الطيات المحدّبة والمقعرة تكوّن طيّة محدّبة كبيرة,True,True
145570,anticyclone,إعصار معاكس,anticyclone,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145570,منطقة مقفلة ذات ضغط عال وتهب الريح فيها من الوسط إلى الخارج حلزونيا في اتجاه عقارب الساعة في نصف الكرة الشمالي وفي عكس اتجاه عقارب الساعة في نصف الكرة الجنوبي,True,True
145571,antimonite-stibnite,انتيمونيت,antimonite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145571,معدن يتركب من كبريتيد الأنتمون وهو الخام الرئيسي لعنصر الأنتمون,True,True
145572,antimony,أنتيمون، إِثمِد,antimoine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145572,,True,True
145573,antipodes,متقابلان(ال...),antipodes,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145573,,True,True
145574,antithetic,مُضادّ,antithétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145574,,True,True
145575,antithetic faults,صدوع مضادة,failles antithétiques,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145575,,True,True
145576,apachite,أباشيت,apachite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145576,,True,True
145577,apatite,أباتيت,apatite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145577,معدن يتركب من فوسفات الكلسيوم مع نسب ضئيلة من الفلورين والكلورين,True,True
145578,aperiodic,لادوري,apériodique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145578,,True,True
145579,aperture,فتحة,ouverture,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145579,فتحة في هيكل الحيوانات تتصل بها مع الوسط الخارجي,True,True
145580,apex,قِمَّة,apex,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145580,,True,True
145581,apex of fold,قمة الطية,apex du pli,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145581,,True,True
145582,aphanitic,دقيق التحبّب,aphanitique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145582,مصطلح يطلق على الصخر المتجانس الذي يمتاز بصغر حبيباته التي لا يمكن تمييزها بالعين المجرّدة,True,True
145583,aphelion,نقطة الرأس,aphélie; apside supérieure (de l'orbite),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145583,,True,True
145584,apical angle,زاوية قِمِّية,angle apical,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145584,,True,True
145585,apical surface,سَطْح قِمِّي,surface apicale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145585,,True,True
145586,aplite,أبليت,aplite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145586,صخر ناري غرانيتي ولكنه دقيق التحبب يتكوّن من المرو والأوروتوكلاز وبعض المعادن الإضافية,True,True
145587,apogee,أَوْج,apogée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145587,,True,True
145588,apophysis,نُتُوء,apophyse,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145588,فرع من عرق أو قاطع ناري متصل به,True,True
145589,appalachian movement,حركات(ال...) الأبالاخية,apalachienne; bouleversements apalaches,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145589,,True,True
145590,apparent dip,مَيْل ظاهري,inclinaison apparente,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145590,درجة ميل الطبقات في اتجاه غير عمودي على اتجاه المضرب,True,True
145591,appendage,زائدة,appendice,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145591,ج زوائد,True,True
145592,applied geology,جيولوجيا (ال...) التطبيقية,géologie appliquée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145592,,True,True
145593,applied stratigraphy,علم الطبقات التطبيقي,stratigraphie appliquée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145593,,True,True
145594,aquamarine,زُمُرُّد أزرق، زُمُرُّد رَيْحاني,aigue- marine,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145594,ضرب من مجموعة معادن الزمرد، لونه مائل إلى الزرقة، ودرجة صلادته عالية,True,True
145595,aquatic,مائي,aquatique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145595,,True,True
145596,aqueducts,حنايا,aqueducs,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145596,قنوات مائية,True,True
145597,aqueous,مائي,aqueux,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145597,,True,True
145598,aqueous rock,صخر مائي، صخر رسوبي,roche sédimentaire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145598,,True,True
145599,aquiclude; aquifuge,طبقة كتيمة,couche imperméable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145599,,True,True
145600,aquifer,صخور خازنة للماء,aquifère,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145600,تكوّن أو مجموعة من التكّونات المسامية محصورة بين طبقات كتيمة وتحتوي على الماء الجوفي,True,True
145601,aquiferous,ذو ماء، محتوٍ على ماء,aquifère,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145601,,True,True
145602,aquitard,طبقة ضعيفة النفاذية,couche aquitarde,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145602,,True,True
145603,arable soil,تربة فلاحية,sol arable; terre arable,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145603,,True,True
145604,arachnida,عنكبوتيات,arachnides,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145604,مجموعة من مفصليات الأرجل المتخصصة ومنها العناكب والعقارب وتتميز بأن لها أربعة أزواج من أطراف المشي,True,True
145605,aragonite,أراغونيت,aragonite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=145605,معدن يتركب من كربونات الكلسيوم ويتبلور في النظام المعيني,True,True
