id,english,arabic,french,uri,description,image_uri_remote,vt,uatv
206552,conclusion,نتيجة,conclusion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206552,,,True,True
206553,conclusive mod,ضرب منتج,mode concluant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206553,,,True,True
206554,concrete,عيني,concret,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206554,,,True,True
206555,concrete image,صورة عينية,image concrète,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206555,,,True,True
206556,condemnation,ادانة,condamnation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206556,,,True,True
206557,condition,شرط,condition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206557,,,True,True
206558,conditional proposition,قضية شرطية,proposition conditionnelle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206558,,,True,True
206559,conditional reflex,منعكس شرطي,réflexe conditionné,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206559,,,True,True
206560,conditionment,شرط,conditionnement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206560,,,True,True
206561,conduct,سلوك,conduite,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206561,,,True,True
206562,confederation,كونفدرالية,confédération,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206562,,,True,True
206563,conflict,صراع,conflit,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206563,,,True,True
206564,conflict of duties,تعارض الواجبات,conflit des devoirs,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206564,,,True,True
206565,conformist,سلفي، امتثالي,conformiste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206565,,,True,True
206566,confusion,لبس,confusion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206566,,,True,True
206567,congenital,خلقي,congénital,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206567,,,True,True
206568,conjunction,وصل,conjonction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206568,,,True,True
206569,connection,اقتران، تساوق,connexion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206569,,,True,True
206570,connector,رابط,connecteur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206570,,,True,True
206571,connotation,مفهوم,connotation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206571,,,True,True
206572,conscience,ضمير,conscience,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206572,,,True,True
206573,conscious fact,حادث شعوري,fait de conscience,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206573,,,True,True
206574,conscious field,مجال الشعور,champ de conscience,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206574,,,True,True
206575,consciousness,وعي,conscience,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206575,,,True,True
206576,consensus,اجماع,consensus,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206576,,,True,True
206577,consequence,نتيجة,conséquence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206577,,,True,True
206578,consequent,تال,conséquent,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206578,,,True,True
206579,conservatism,محافظة,conservatisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206579,,,True,True
206580,conservator,محافظ,conservateur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206580,,,True,True
206581,constant,ثابت,constant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206581,,,True,True
206582,constant antecedent,متقدم ثابت,antécédant constant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206582,,,True,True
206583,constituent reason,عقل مكوّن,raison constituante,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206583,,,True,True
206584,constituted reason,عقل مكوّن,raison constituée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206584,,,True,True
206585,constitution,دستور,constitution,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206585,,,True,True
206586,constructive deduction,استنتاج انشائي,déduction constructive,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206586,,,True,True
206587,consumer,مستهلك,consommateur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206587,,,True,True
206588,consumption,استهلاك,consommation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206588,,,True,True
206589,contemplation,تأمل، نظر,contemplation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206589,,,True,True
206590,contemporary,معاصر,contemporain,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206590,,,True,True
206591,contingency of the world,امكان حدوث العالم,contingence du monde; contigentia mundi (latin),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206591,,,True,True
206592,continuity,استمرارية,continuité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206592,,,True,True
206593,continuum of space-time,متصل زماني مكاني,continuum d'espace-temps,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206593,,,True,True
206594,contradiction,تناقض,contradiction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206594,,,True,True
206595,contrariety,تضاد,contrariété,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206595,,,True,True
206596,contrast,تباين,contraste,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206596,,,True,True
206597,control of a document,تحقق (ال…) من صحة وثيقة,contrôle d'un document; verification of a document,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206597,,,True,True
206598,convention,اصطلاح,convention,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206598,,,True,True
206599,convergence,تقارب,convergence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206599,,,True,True
206600,conversion,عكس,conversion,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206600,,,True,True
206601,conviction,اقتناع,conviction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206601,,,True,True
206602,cooperation,تعاون,coopération,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206602,,,True,True
206603,coordination,تناسق,coordination,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206603,,,True,True
206604,copula,رابطة الحمل,copule,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206604,,,True,True
206605,correlation,ثرابط,corrélation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206605,,,True,True
206606,cortex,لحاء، قشرة الدماغ,cortex cérébral,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206606,,,True,True
206607,cosmology,علم الكون,cosmologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206607,,,True,True
206608,cosmos,كون,cosmos,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206608,,,True,True
206609,cowardice,جبن,lâcheté,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206609,,,True,True
206610,creation,خلق، ابداع,création,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206610,,,True,True
206611,creation ex-nihilo,خلق من العدم,création ex-nihilo,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206611,,,True,True
206612,creative imagination,تخيّل مبدع,imagination créatrice,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206612,,,True,True
206613,creator,خالق,créateur,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206613,,,True,True
206614,creatures,مخلوقات,créatures,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206614,,,True,True
206615,crime,جريمة,crime,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206615,,,True,True
206616,criminology,علم الجريمة,criminologie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206616,,,True,True
206617,crisis,أزمة,crise,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206617,,,True,True
206618,criteria,معيار، مقياس,critère,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206618,,,True,True
206619,critical spirit,روح نقدية,esprit critique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206619,,,True,True
206620,critique,نقد,critique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206620,,,True,True
206621,crowd,حشد، جمهور,foule,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206621,,,True,True
206622,culpability,شعور بالذنب,culpabilité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206622,,,True,True
206623,culture,ثقافة,culture,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206623,,,True,True
206624,curiosity,فضول,curiosité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206624,,,True,True
206625,current of consciousness,تيار الشعور,courant de conscience,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206625,,,True,True
206626,custom,عرف، عادة,coutume,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206626,,,True,True
206627,cybernetics,سيبرنتيكا، الاحيائية الآلية,cybernétique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206627,,,True,True
206628,damage,خسارة,dommage,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206628,,,True,True
206629,damned,معذّب,damné,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206629,,,True,True
206630,damneds of the earth,معذبون (ال…) في الأرض,damnés de la terre,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206630,,,True,True
206631,darwinism,دّاروينية (ال…),darwinisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206631,,,True,True
206632,debility (mental-),تأخر عقلي,débilité mentale,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206632,,,True,True
206633,decadence,انحطاط,décadence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206633,,,True,True
206634,decision,قرار,décision,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206634,,,True,True
206635,deduction,استنتاج,déduction,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206635,,,True,True
206636,definition,تعريف,définition,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206636,,,True,True
206637,degeneration,انحلال، تأخّر,dégénération,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206637,,,True,True
206638,deification,تأليه,divinisation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206638,,,True,True
206639,deism,هية (ال…),déisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206639,الايمان بوجود اله,,True,True
206640,deliberation,مداولة، رويّة,délibération,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206640,,,True,True
206641,delinquency (juveniles),جنوح الأحداث,délinquance juvénile,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206641,,,True,True
206642,delinquent,جانح,délinquant,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206642,,,True,True
206643,delirium,هذيان,délire,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206643,,,True,True
206644,dementia,خبل,démence,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206644,,,True,True
206645,demiurge,صانع (ال…),démiurge,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206645,,,True,True
206646,democracy,ديمقراطية,démocratie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206646,,,True,True
206647,demography,علم السكان,demographie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206647,,,True,True
206648,demonstration,برهان,démonstration,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206648,,,True,True
206649,demonstration by the assured,برهان بالخلف,démonstration (par l'absurde),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206649,,,True,True
206650,demonstration by the regression,برهان بالتراجع,démonstration par la régression,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206650,,,True,True
206651,denotation,ما صدق,dénotation,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206651,انظر: extension,,True,True
206652,density of population,كثافة السكان,densité de la population,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206652,,,True,True
206653,desire,رغبة,désir,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206653,,,True,True
206654,despair,يأس,désespoir,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206654,,,True,True
206655,despoil (to),غصب,spolier,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206655,,,True,True
206656,destiny,قدر، مصير,destinée,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206656,,,True,True
206657,destiny of the man,مصير الانسان,destinée de l'homme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206657,,,True,True
206658,determinism,حتمية,déterminisme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206658,,,True,True
206659,development,نمو,développement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206659,,,True,True
206660,devotion,تفان,dévouement,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206660,,,True,True
206661,dialectic,جدل,dialectique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206661,,,True,True
206662,dialectical logic,منطق جدلي,logique dialectique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206662,,,True,True
206663,dialectical materialism,مادية جدلية,matérialisme dialectique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206663,,,True,True
206664,dialectical theory,نظرية جدلية,théorie dialectique,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206664,,,True,True
206665,diallelon,دور,diallèle (cercle vicieux),http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206665,دور فاسد أو حلقة مفرغة,,True,True
206666,dichotomy,قسمة ثنائية، تنصيف,dichotomie,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206666,,,True,True
206667,dictatorship,دكتاتورية، استبداد,dictature,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206667,,,True,True
206668,dictum of omni and nullo,مقالة الكل و اللاشيء,dictum de omni et nullo,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206668,,,True,True
206669,differential psychology,علم النفس الفرقي,psychologie différentielle,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206669,,,True,True
206670,differential threshold,عتبة فارقة,seuil différentiel,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206670,,,True,True
206671,dignity,كرامة,dignité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206671,,,True,True
206672,dignity of the human,كرامة الانسان,dignité de l'homme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206672,,,True,True
206673,dilemma,قياس احراج,dilemme,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206673,,,True,True
206674,discontinuity,انقطاع,discontinuité,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206674,,,True,True
206675,discourse,قول، مقال,discours,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206675,,,True,True
206676,discovery,اكتشاف,découverte,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206676,,,True,True
206677,discrimination,تمييز,discrimination,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206677,,,True,True
206678,discursive thought,تفكير نظري,pensée discursive,http://www.arabterm.org/index.php?id=40&L=1&tx_3m5techdict_pi1[id]=206678,,,True,True
